"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,40,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-01-17,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-02-17,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-03-17,38,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-04-17,41,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-05-17,36,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-06-17,39,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-07-17,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-08-17,51,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-09-17,64,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-10-17,50,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-11-17,46,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0004-12-17,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,50,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,45,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,37,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,40,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,24,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,32,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,41,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,33,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,47,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,33,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,30,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,21,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-01-17,27,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-02-17,48,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-03-17,64,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-04-17,47,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-05-17,40,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-06-17,38,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-07-17,43,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-08-17,67,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-09-17,36,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-10-17,50,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-11-17,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0005-12-17,27,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,28,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,49,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,64,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,61,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,58,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,37,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,49,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,27,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,30,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,26,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,25,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,40,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,50,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,32,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,35,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-01-17,49,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-02-17,74,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-03-17,67,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-04-17,46,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-05-17,25,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-06-17,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-07-17,39,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-08-17,36,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-09-17,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-10-17,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-11-17,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0006-12-17,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,45,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,46,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,41,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,27,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,25,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,30,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,21,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,19,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,22,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,28,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,41,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,58,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,45,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,45,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,54,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,25,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-01-17,20,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-02-17,36,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-03-17,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-04-17,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-05-17,34,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-06-17,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-07-17,40,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-08-17,40,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-09-17,39,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-10-17,35,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-11-17,40,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0007-12-17,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,25,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,43,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,34,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,35,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,58,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,64,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,49,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,43,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,38,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,54,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,45,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,43,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,34,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,38,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,35,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,41,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-01-17,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-02-17,40,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-03-17,41,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-04-17,43,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-05-17,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-06-17,43,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-07-17,23,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-08-17,26,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-09-17,39,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-10-17,45,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-11-17,30,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0008-12-17,24,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,30,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,27,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,30,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,34,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,34,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,35,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,50,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,49,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,38,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,29,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,40,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,37,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,33,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,39,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-01-17,25,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-02-17,22,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-03-17,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-04-17,41,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-05-17,33,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-06-17,32,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-07-17,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-08-17,36,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-09-17,37,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-10-17,27,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-11-17,26,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0009-12-17,23,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,33,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,36,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,30,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,40,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,42,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,27,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,19,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,29,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,93,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,38,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-01-17,33,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-02-17,39,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-03-17,44,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-04-17,36,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-05-17,40,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-06-17,36,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-07-17,20,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-08-17,11,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-09-17,18,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-10-17,18,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-11-17,17,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0010-12-17,26,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,27,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,26,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,27,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,19,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,31,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,36,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,38,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,43,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,46,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,48,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,37,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,33,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,37,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,33,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,41,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,35,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,21,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,29,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
NA,33,"West Johnston Co.","PM2.5","Johnston",35.590833,-78.461944
0001-01-17,27,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0001-02-17,15,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0001-03-17,15,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0001-04-17,27,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0001-05-17,24,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0001-06-17,23,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0001-07-17,30,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0001-08-17,33,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0001-09-17,31,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0001-10-17,33,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0001-11-17,27,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0001-12-17,37,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,35,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,28,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,23,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,30,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,27,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,37,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,28,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,21,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,8,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,16,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,36,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,30,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,37,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,32,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,39,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,39,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,38,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,46,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-01-17,50,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-02-17,41,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-03-17,32,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-04-17,36,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-05-17,42,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-06-17,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-07-17,39,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-08-17,35,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-09-17,39,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-10-17,40,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-11-17,43,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0002-12-17,41,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,54,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,40,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,43,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,47,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,48,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,41,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,43,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,42,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,45,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,43,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0003-02-17,42,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0003-03-17,43,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0003-04-17,41,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0003-05-17,42,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0003-06-17,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0003-07-17,48,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0003-08-17,47,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0003-09-17,50,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0003-10-17,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0003-11-17,42,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0003-12-17,40,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,34,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,37,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,43,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,45,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,51,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,42,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,36,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,54,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,47,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,46,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,47,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,43,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,42,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,46,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,47,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,43,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-01-17,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-02-17,41,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-03-17,42,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-04-17,45,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-05-17,32,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-06-17,38,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-07-17,43,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-08-17,51,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-09-17,64,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-10-17,58,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-11-17,47,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0004-12-17,46,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,51,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,45,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,48,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,48,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,46,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,43,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,31,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,41,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,45,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,42,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,23,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,22,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,25,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,36,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,46,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,38,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,31,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,22,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-01-17,28,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-02-17,48,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-03-17,49,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-04-17,48,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-05-17,39,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-06-17,39,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-07-17,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-08-17,64,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-09-17,36,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-10-17,54,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-11-17,46,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0005-12-17,29,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,25,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,51,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,71,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,64,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,58,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,38,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,39,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,38,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,23,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,29,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,26,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,29,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,37,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,61,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,46,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,29,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,35,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-01-17,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-02-17,61,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-03-17,51,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-04-17,37,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-05-17,23,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-06-17,45,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-07-17,40,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-08-17,36,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-09-17,46,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-10-17,61,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-11-17,41,"Blackstone","PM2.5","Lee",35.4325,-79.2887
0006-12-17,41,"Blackstone","PM2.5","Lee",35.4325,-79.2887
NA,44,"Blackstone","PM2.5","Lee",35.4325,-79.2887
